isin;name;field;reason;detail;euronext_link;amf_geco_search
FR0000078321;SODITECH;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000078321-ALXP;https://geco.amf-france.org
IT0005597411;SOGES GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005597411-EXGM;https://geco.amf-france.org
IT0005497893;SOLID WORLD GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005497893-EXGM;https://geco.amf-france.org
PTSNG0AM0007;SONAGI;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTSNG0AM0007-ENXL;https://geco.amf-france.org
IT0005338675;SOSTRAVEL.COM;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005338675-EXGM;https://geco.amf-france.org
FR0000054371;SPEED RABBIT PIZZA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000054371-XMLI;https://geco.amf-france.org
IT0005466195;STAR7;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005466195-EXGM;https://geco.amf-france.org
FR0000063976;STREIT MECANIQUE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000063976-XMLI;https://geco.amf-france.org
IT0005469264;SVAS BIOSANA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005469264-EXGM;https://geco.amf-france.org
PTSCB0AM0001;Sporting Clube de Braga;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTSCB0AM0001-ENXL;https://geco.amf-france.org
IT0005378333;TALEA GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005378333-EXGM;https://geco.amf-france.org
IT0005425050;TECMA SOLUTIONS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005425050-EXGM;https://geco.amf-france.org
IT0005658841;TECNO;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005658841-EXGM;https://geco.amf-france.org
IT0005240046;TELESIA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005240046-EXGM;https://geco.amf-france.org
FR0011076595;TELEVISTA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011076595-XMLI;https://geco.amf-france.org
IT0005683401;TELMES;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005683401-EXGM;https://geco.amf-france.org
IT0005428898;TENAX INTERNATIONAL;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005428898-EXGM;https://geco.amf-france.org
NL00150001S5;THE KINGFISH COMPANY;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL00150001S5-MERK;https://geco.amf-france.org
IT0005531238;TMP GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005531238-EXGM;https://geco.amf-france.org
IT0005246142;TPS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005246142-EXGM;https://geco.amf-france.org
FR0014014ZV8;TRACTIAL (ex-BD MULTI MEDIA);broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014014ZV8-ALXP;https://geco.amf-france.org
IT0005651507;TRADELAB;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005651507-EXGM;https://geco.amf-france.org
IT0005717571;TRAWELL CO;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005717571-EXGM;https://geco.amf-france.org
FR0000031106;TROC ILE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000031106-XMLI;https://geco.amf-france.org
IT0005380461;UCAPITAL24;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005380461-EXGM;https://geco.amf-france.org
FR0011776889;UMALIS GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011776889-XMLI;https://geco.amf-france.org
IT0005628158;Ubaldi Costruzioni;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005628158-EXGM;https://geco.amf-france.org
IT0005562514;VALICA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005562514-EXGM;https://geco.amf-france.org
IT0005532525;VALTECNE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005532525-EXGM;https://geco.amf-france.org
IT0005433765;VANTEA SMART;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005433765-EXGM;https://geco.amf-france.org
FR0014010YR7;VERGNET;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014010YR7-ALXP;https://geco.amf-france.org
IT0004717200;VIMI FASTENERS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0004717200-EXGM;https://geco.amf-france.org
IT0005652414;VINEXT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005652414-EXGM;https://geco.amf-france.org
IT0005622581;VIVENDA GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005622581-EXGM;https://geco.amf-france.org
IT0005556110;VNE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005556110-EXGM;https://geco.amf-france.org
FR0010688465;WEACCESS GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010688465-XMLI;https://geco.amf-france.org
IT0005384901;WEBSOLUTE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005384901-EXGM;https://geco.amf-france.org
FR0010768770;WEYA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010768770-XMLI;https://geco.amf-france.org
IT0005568487;XENIA HOTELLERIE SOLUTION;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005568487-EXGM;https://geco.amf-france.org
IT0005573966;YAKKYO;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005573966-EXGM;https://geco.amf-france.org
IT0005495871;YOLO GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005495871-EXGM;https://geco.amf-france.org
IT0005672461;gAIn360;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005672461-EXGM;https://geco.amf-france.org
FR0013341781;2CRSI;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013341781-ALXP;https://geco.amf-france.org
FR0014011O84;ACHETER-LOUER.FR;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014011O84-ALXP;https://geco.amf-france.org
FR0000076655;ACTIA GROUP S.A.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000076655-ALXP;https://geco.amf-france.org
FR0013284627;ADEUNIS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013284627-ALXP;https://geco.amf-france.org
FR0012821890;ADUX;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012821890-ALXP;https://geco.amf-france.org
FR0013296746;ADVICENNE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013296746-ALXP;https://geco.amf-france.org
FR0000053043;ADVINI;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000053043-ALXP;https://geco.amf-france.org
FR0014005AC9;AFYREN;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014005AC9-ALXP;https://geco.amf-france.org
FR0013452281;AGRIPOWER;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013452281-ALXP;https://geco.amf-france.org
FR0000061244;ALTHEORA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000061244-ALXP;https://geco.amf-france.org
FR0011051598;AMOEBA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011051598-ALXP;https://geco.amf-france.org
FR0010340711;AQUILA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010340711-ALXP;https://geco.amf-france.org
FR001400KO61;ARCHOS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400KO61-ALXP;https://geco.amf-france.org
FR0013398997;ARCURE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013398997-ALXP;https://geco.amf-france.org
FR0004153930;ATON;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004153930-ALXP;https://geco.amf-france.org
FR00140059B5;AUDACIA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR00140059B5-ALXP;https://geco.amf-france.org
FR0010641449;AgroGeneration;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010641449-ALXP;https://geco.amf-france.org
FR0013384369;BAIKOWSKI;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013384369-ALXP;https://geco.amf-france.org
FR0000066961;BERNARD LOISEAU;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000066961-ALXP;https://geco.amf-france.org
FR0004174233;BILENDI;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004174233-ALXP;https://geco.amf-france.org
FR0013345493;BIO-UV GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013345493-ALXP;https://geco.amf-france.org
FR001400OLP5;BIOPHYTIS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400OLP5-ALXP;https://geco.amf-france.org
FR0011005933;BIOSYNEX;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011005933-ALXP;https://geco.amf-france.org
FR0011041011;BLUELINEA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011041011-ALXP;https://geco.amf-france.org
FR0011365907;BOA CONCEPT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011365907-ALXP;https://geco.amf-france.org
FR0000054421;BOURRELIER GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000054421-ALXP;https://geco.amf-france.org
FR001400AJZ7;BROADPEAK;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400AJZ7-ALXP;https://geco.amf-france.org
FR0010151589;CAFOM;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010151589-ALXP;https://geco.amf-france.org
FR0014004QR6;CALIBRE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014004QR6-ALXP;https://geco.amf-france.org
BE0974298300;CANDELA INVEST;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974298300-ALXB;https://geco.amf-france.org
FR0011053636;CAPITAL B;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011053636-ALXP;https://geco.amf-france.org
FR0011648716;CARBIOS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011648716-ALXP;https://geco.amf-france.org
FR0010193052;CATANA GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010193052-ALXP;https://geco.amf-france.org
FR0000064446;CATERING INTERNATIONAL & SERVICES S.A.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000064446-ALXP;https://geco.amf-france.org
FR0000053506;CEGEDIM;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000053506-ALXP;https://geco.amf-france.org
FR0010425595;CELLECTIS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010425595-ALXP;https://geco.amf-france.org
FR001400AJ60;CHARWOOD ENERGY S.A.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400AJ60-ALXP;https://geco.amf-france.org
FR0000054322;CIBOX INTER A CTIV;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000054322-ALXP;https://geco.amf-france.org
BE0003519270;CO.BR.HA (D);broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003519270-ALXB;https://geco.amf-france.org
FR0013257409;COFIDUR S.A.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013257409-ALXP;https://geco.amf-france.org
FR0011071570;COGRA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011071570-ALXP;https://geco.amf-france.org
BE0160342011;COIL;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0160342011-ALXP;https://geco.amf-france.org
FR0011716265;CROSSJECT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011716265-ALXP;https://geco.amf-france.org
FR0014007LW0;CRYPTO BLOCKCHAIN INDUSTRIES;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014007LW0-ALXP;https://geco.amf-france.org
FR0010404368;D.L.S.I.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010404368-ALXP;https://geco.amf-france.org
