isin;name;asset_class;pea_type;pea_confidence;provider;country_domicile;region_domicile;category;morningstar_category;geo_exposure;style_factor;distribution_policy;replication_hint;dividend_yield_pct;dividend_data_status;morningstar_rating;perf_1y_pct;perf_3y_pct;perf_5y_pct;rank_cat_1y;rank_cat_3y;rank_cat_5y;perf_data_status;perf_as_of;source;as_of_date;eligible_pea_note;data_enrichment_note;enrichment_as_of;ticker_euronext;ticker_yahoo;mic;currency;mapping_status;ter_pct;aum_m;holdings;volatility_1y_pct;max_drawdown_1y_pct;source_name;source_url;evidence_note;mapping_as_of;original_isin;isin_checksum_before;isin_correction_status;isin_validation_source;isin_validation_as_of;official_benchmark;distribution_frequency;fund_total_assets_eur_m;risk_indicator;tracking_error_1y_pct;tracking_error_3y_pct;tracking_error_5y_pct;official_exchange;isin_checksum_after;ticker_validation_as_of;ticker_validation_wave;ticker_primary;primary_exchange;primary_mic;trading_currency;ticker_identity_status;ticker_confidence_pct;ticker_source_url_final;ticker_source_type;ticker_validated_as_of;ticker_yahoo_final;ticker_yahoo_status;referential_status;referential_actualised_as_of;yahoo_ticker;euronext_symbol;euronext_mic;mm20;mm50;mm100;mm200;rsi14;macd;macd_signal;macd_hist;atr14;bb_mid;bb_upper;bb_lower;rvol20;volatility_20d;volatility_60d;max_drawdown_1y;perf_1m_pct;perf_3m_pct;perf_6m_pct;positive_reversal_flag;last_close;volume;relative_strength
FR0012739431;BNPP Easy Euro Stoxx 50 ETF EUR C;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;23.93211758754079;65.9452756928181;78.23343978448194;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0012739431.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0012739431;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ETDD;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTETDD/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ETDD.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ETDD.PA;ETDD;XPAR;20.835999965667725;20.593639945983888;19.803099994659423;19.29639554977417;72.35021380762149;0.229116385923259;0.1576213237492861;0.07149506217397289;0.23035717010498047;20.835999965667725;21.506212589872806;20.165787341462643;0.0026757462017905406;12.863517525239136;14.522828750501649;-11.000709009881627;4.096966367779364;11.986221167668987;9.989748001339048;False;21.469999313354492;109.0;1.085
FR0012740983;BNPP Easy Euro Stoxx 50 ETF EUR C/D;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;ACC_OR_DIST;UNKNOWN_CHECK_KIID;2.56;OK;;24.02525070431214;65.96322828498624;78.4062209884284;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0012740983.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0012740983;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ETBB;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTETBB/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ETBB.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ETBB.PA;ETBB;XPAR;15.651200008392333;15.468920021057128;14.874145193099976;14.491118822097778;71.73651224213006;0.1726399042051412;0.1187292208094107;0.05391068339573049;0.14828566142490932;15.651200008392333;16.15858454618616;15.143815470598506;0.0018399264029438822;13.208504936183358;13.97892098898654;-10.897265763358345;4.066090723883353;12.150137762883606;9.946438044790295;False;16.124000549316406;34.0;1.178
LU2244387887;BNPP Easy Growth Europe Track ETF EUR Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Europe Gdes Cap. Croissance;Actions Europe Gdes Cap. Croissance;Europe;Growth;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;15.334850635932561;21.0463243309688;7.311021733104228;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU2244387887.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU2244387887;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EGRO;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://live.euronext.com/nb/product/etfs/LU2244387887-XPAR;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EGRO.PA;CONFIRMED_BY_LISTING_SOURCE;IDENTITY_FINAL_VALIDATED;2026-08-06;EGRO.PA;EGRO;XPAR;11.806299781799316;11.634519863128663;11.31307993888855;11.116939978599548;nan;0.10893665031809974;0.07913157451084243;0.029805075807257303;0.04757145472935268;11.806299781799316;12.072451501305624;11.540148062293008;0.19607843137254904;6.498611506707406;10.173486406990715;-9.284198491998275;3.37653409796419;9.343427762397827;9.087630430876459;False;12.12399959564209;1.0;-7.512
LU2194448267;BNPP Easy Lw Cb 100 Euroz PAB ETF EURAcc;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;ESG_Climate;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU2194448267.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU2194448267;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;LCEZ;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTLCEZ/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;LCEZ.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;LCEZ.PA;LCEZ;XPAR;;;;;;0.0;0.0;0.0;;;;;;;;0.0;;;;False;14.015999794006348;0.0;
FR0011550185;BNPP Easy S&P 500 ETF EUR C;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;22.46141996571889;69.25070580565438;84.90968867076141;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-06-30;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011550185.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011550185;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ESE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTESE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ESE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ESE.PA;ESE;XPAR;33.29109535217285;33.07360214233398;31.83579605102539;30.686308002471925;60.73156556742861;0.1858478275328892;0.09876441476494556;0.08708341276794364;0.3374072483607701;33.29109535217285;34.12642940800585;32.45576129633986;0.06539101275653911;12.946296466559248;11.473439240952677;-7.145495861349726;1.3051525400236796;5.902953490469787;14.767215306980175;True;33.904300689697266;7847.0;-0.385
FR0013041530;BNPP Easy S&P 500 ETF EUR H;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Secteur Autres;Actions Secteur Autres;USA;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;17.48050768728224;68.53727866015807;60.006885386325195;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013041530.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013041530;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ESEH;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.justetf.com/fr/etf-profile.html?isin=FR0013041530;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ESEH.PA;CONFIRMED_BY_LISTING_SOURCE;IDENTITY_FINAL_VALIDATED;2026-08-06;ESEH.PA;ESEH;XPAR;24.0393798828125;23.961399955749513;23.29622200012207;22.688222513198852;64.4513585754668;0.1607125997467982;0.06143366948968748;0.09927893025711071;0.24894305637904576;24.0393798828125;24.78133262696278;23.297427138662222;0.051362064457139686;13.610494006009818;12.68488115589319;-8.606375406157184;1.9220156396889454;3.7621706625974083;9.741310983966823;True;24.62649917602539;1483.0;-5.366
FR0011550193;BNPP Easy Stoxx Europe 600 ETF EUR C;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;22.796115458406096;57.715196216865735;59.544785057421755;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-06-30;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011550193.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011550193;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ETZ;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTETZ/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ETZ.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ETZ.PA;ETZ;XPAR;21.297750091552736;21.031200141906737;20.43000003814697;19.83926604270935;74.13797412574074;0.17696526847262462;0.1391208850551033;0.037844383417521305;0.1896430424281529;21.297750091552736;21.73593350679444;20.859566676311033;0.03453587970306453;8.056279570421934;11.000871072488346;-9.410045263958544;2.9613836226303647;8.514356834885128;8.271050685866243;False;21.729999542236328;3402.0;-0.051
FR0011550672;BNPP Easy Stoxx Europe 600 ETF EUR C/D;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;ACC_OR_DIST;UNKNOWN_CHECK_KIID;2.76;OK;;22.811544495068105;57.78945712067674;59.680146714691084;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011550672.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011550672;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ETZD;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTETZD/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ETZD.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ETZD.PA;ETZD;XPAR;18.620500087738037;18.386039962768553;17.857622146606445;17.338801636695862;73.47902805384625;0.1563067298341565;0.12272339445557345;0.033583335378583046;0.15414306095668248;18.620500087738037;19.008668191061187;18.232331984414888;0.0031828778377076396;8.031588021251842;11.01164618640451;-9.412269935256678;3.0365545517549553;8.556512521647242;8.303881624677633;False;19.00200080871582;74.0;-0.035
IE00B8X9NY41;First Trust Eurozone AlphaDEX xAE ETF A;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;FirstTrust;Ireland;Europe;Actions Zone Euro Flex Cap;Actions Zone Euro Flex Cap;Eurozone;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;23.998519325952138;84.40011851035068;71.36604769064203;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00B8X9NY41.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00B8X9NY41;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;FEUZ;Euronext Amsterdam;XAMS;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rAFEUZ/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;FEUZ.AS;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;FEUZ.AS;FEUZ;XAMS;65.47250022888184;65.22120010375977;63.662800064086916;60.85624998092651;72.43101539449958;0.3903755539885623;0.24746785858888576;0.14290769539967652;0.42714364188058035;65.47250022888184;66.70865525596439;64.2363452017993;0.07272727272727272;6.907252107472426;11.546336322645196;-9.524561754146566;2.6530945119906058;3.8869896785221236;7.983128181686783;False;66.55000305175781;98.0;1.152
IE00B4K6B022;HSBC EURO STOXX 50 ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;HSBC;Ireland;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;2.35;OK;;22.013226466774725;67.860308867976;80.33376694275674;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00B4K6B022.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00B4K6B022;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;50E;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rT50E/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;50E.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;50E.PA;50E;XPAR;67.56900100708008;66.83080017089844;64.28809989929199;62.644141082763674;62.54926277523743;0.5865461747501968;0.4693590998263677;0.11718707492382907;0.7421417236328125;67.56900100708008;69.3872126829667;65.75078933119345;0.0014756063819976021;13.285683320453199;14.275867891346316;-10.901792990122905;2.372774641400821;10.378112292654485;8.16777113644298;True;68.5999984741211;12.0;-0.834
LU1847674733;OSSIAM BLOOMBERG EUROZONE PAB NR;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;Ossiam;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;ESG_Climate;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1847674733.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1847674733;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;OP2E;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTOP2E/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;OP2E.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;OP2E.PA;OP2E;XPAR;;;;;;;;;;;;;;;;;;;;;;;
LU1079842321;Ossiam Shiller Barclays CAPE Eu Se Vi TR ETF 1C;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;Ossiam;Luxembourg;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;33.57606850112085;46.30308711719402;56.61705380128876;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1079842321.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1079842321;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;CAPE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTCAPE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;CAPE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;CAPE.PA;CAPE;XPAR;670.0649993896484;658.377998046875;645.7090008544922;611.3004656982422;67.4938472606111;5.712374149632751;5.70143794725355;0.010936202379201454;5.407148088727679;670.0649993896484;684.0883213764217;656.041677402875;0.022988505747126436;7.287222621081765;11.229968611703349;-5.147526754755916;3.824384202716269;4.769994596532445;13.041303232687685;True;678.7000122070312;2.0;10.729
IE00B910VR50;SPDR MSCI EMU ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;SPDR_StateStreet;Ireland;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;6.993892880277941;43.7683942952584;43.61273639204466;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00B910VR50.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00B910VR50;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EMUE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEMUE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EMUE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EMUE.PA;EMUE;XPAR;92.86000061035156;92.86000061035156;92.86000061035156;92.51260032653809;nan;7.424150311408084e-06;1.0917860505374808e-05;-3.493710193966724e-06;0.0;92.86000061035156;92.86000147925779;92.85999974144534;;2.7007202502609647e-07;0.0;-4.120940101620185;0.0;0.0;0.0;False;92.86000061035156;0.0;-15.853
IE00B5M1WJ87;SPDR S&P Euro Dividend Aristocrats ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;SPDR_StateStreet;Ireland;Europe;Actions Zone Euro Flex Cap;Actions Zone Euro Flex Cap;Eurozone;Dividend;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;17.873972611448718;60.267823508419795;53.755279852191464;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00B5M1WJ87.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00B5M1WJ87;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EUDV;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEUDV/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EUDV.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EUDV.PA;EUDV;XPAR;30.439000129699707;29.72700008392334;29.205460319519045;28.31548126220703;76.04658198022209;0.4190701160578456;0.3657728654481864;0.05329725060965923;0.2671427045549665;30.439000129699707;31.448656379770174;29.42934387962924;0.07834753719485772;8.609537643042781;8.367967572187373;-7.961386816965499;4.904769522337937;8.811190294236537;9.211959453833195;False;31.1200008392334;678.0;-4.973
LU0136234068;UBS EURO STOXX 50 ETF EUR dis;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;UBS;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;DIST;UNKNOWN_CHECK_KIID;;DIST_YIELD_NOT_FETCHED;;25.604528187395314;68.3045879308541;79.70602237599145;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU0136234068.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU0136234068;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;UIM1;Euronext Amsterdam;XAMS;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rAUIM1/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;UIM1.AS;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;UIM1.AS;UIM1;XAMS;64.79849967956542;64.00879989624023;61.57149997711181;59.95259561538696;76.02131354476583;0.7076239613270303;0.5025084962920682;0.20511546503496214;0.4592846461704799;64.79849967956542;66.78460255965813;62.81239679947272;0.30916159049863784;11.486195172188202;13.390392837540332;-10.725245365876045;4.116637303469917;12.105431671478485;9.98187720306467;False;66.7699966430664;505.0;2.758
