isin;name;asset_class;pea_type;pea_confidence;provider;country_domicile;region_domicile;category;morningstar_category;geo_exposure;style_factor;distribution_policy;replication_hint;dividend_yield_pct;dividend_data_status;morningstar_rating;perf_1y_pct;perf_3y_pct;perf_5y_pct;rank_cat_1y;rank_cat_3y;rank_cat_5y;perf_data_status;perf_as_of;source;as_of_date;eligible_pea_note;data_enrichment_note;enrichment_as_of;ticker_euronext;ticker_yahoo;mic;currency;mapping_status;ter_pct;aum_m;holdings;volatility_1y_pct;max_drawdown_1y_pct;source_name;source_url;evidence_note;mapping_as_of;original_isin;isin_checksum_before;isin_correction_status;isin_validation_source;isin_validation_as_of;official_benchmark;distribution_frequency;fund_total_assets_eur_m;risk_indicator;tracking_error_1y_pct;tracking_error_3y_pct;tracking_error_5y_pct;official_exchange;isin_checksum_after;ticker_validation_as_of;ticker_validation_wave;ticker_primary;primary_exchange;primary_mic;trading_currency;ticker_identity_status;ticker_confidence_pct;ticker_source_url_final;ticker_source_type;ticker_validated_as_of;ticker_yahoo_final;ticker_yahoo_status;referential_status;referential_actualised_as_of;yahoo_ticker;euronext_symbol;euronext_mic
IE00B910VR50;SPDR MSCI EMU ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;SPDR_StateStreet;Ireland;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00B910VR50.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00B910VR50;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EMUE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEMUE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EMUE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EMUE.PA;EMUE;XPAR
IE00B5M1WJ87;SPDR S&P Euro Dividend Aristocrats ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;SPDR_StateStreet;Ireland;Europe;Actions Zone Euro Flex Cap;Actions Zone Euro Flex Cap;Eurozone;Dividend;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00B5M1WJ87.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00B5M1WJ87;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EUDV;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEUDV/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EUDV.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EUDV.PA;EUDV;XPAR
LU0136234068;UBS EURO STOXX 50 ETF EUR dis;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;UBS;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;DIST;UNKNOWN_CHECK_KIID;;DIST_YIELD_NOT_FETCHED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU0136234068.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU0136234068;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;UIM1;Euronext Amsterdam;XAMS;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rAUIM1/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;UIM1.AS;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;UIM1.AS;UIM1;XAMS
LU0629460675;UBS MSCI EMU Socially Resp ETF EUR dis;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;UBS;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;DIST;UNKNOWN_CHECK_KIID;;DIST_YIELD_NOT_FETCHED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU0629460675.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU0629460675;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;UIMR;Euronext Amsterdam;XAMS;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rAUIMR/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;UIMR.AS;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;UIMR.AS;UIMR;XAMS
IE00BKX55S42;Vanguard FTSE Developed Europe ex UK UCITS ETF EUR Distributing;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;Vanguard;Ireland;Europe;Actions Europe hors UK Gdes Cap.;Actions Europe hors UK Gdes Cap.;Europe;Blend_or_Broad;DIST;PHYSICAL;;DIST_YIELD_NOT_FETCHED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;VERX;VERX.AS;XAMS;EUR;OFFICIAL_CORRECTED;;3320;;;;Vanguard official;https://www.vanguard.co.uk/professional/product/etf/equity/9524/ftse-developed-europe-ex-uk-ucits-etf-eur-distributing;Invalid checksum corrected to official distributing share class.;2026-08-06;IE00BKW55S42;INVALID;CORRECTED_OFFICIAL;Vanguard official + ISO 6166 checksum;2026-08-06;FTSE Developed Europe ex U.K. Index;Quarterly;4730;5;0.17;0.18;0.18;NYSE Euronext Amsterdam;VALID;;;VERX;Euronext Amsterdam;XAMS;EUR;FINAL_VALIDATED;100;https://www.vanguard.co.uk/professional/product/etf/equity/9524/ftse-developed-europe-ex-uk-ucits-etf-eur-distributing;OFFICIAL_OR_MARKET_PAGE;2026-08-06;VERX.AS;CONFIRMED_BY_LISTING_SOURCE;IDENTITY_FINAL_VALIDATED;2026-08-06;VERX.AS;VERX;XAMS
IE00BQZJBX31;WisdomTree Europe Equity Income UCIT ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;WisdomTree;Ireland;Europe;Actions Europe Rendement;Actions Europe Rendement;Europe;Dividend;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00BQZJBX31.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00BQZJBX31;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EEI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEEI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EEI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EEI.PA;EEI;XPAR
IE00BZ56TQ67;WisdomTree Eurozone QualDivGr ETF EUR Ac;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;WisdomTree;Ireland;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Dividend;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00BZ56TQ67.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00BZ56TQ67;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EGRA;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEGRA/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EGRA.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EGRA.PA;EGRA;XPAR
FR001400KE06;AMUNDI PEA S&P US Cns Stp Scn UCITS ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. Secteur Biens Conso. & Services;Act. Secteur Biens Conso. & Services;Other_or_Mixed;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR001400KE06.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR001400KE06;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;COSE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTCOSE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;COSE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;COSE.PA;COSE;XPAR
FR0013412012;Amundi PEA Asie Emerg MSCI Scr UCITS ETFC;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Asie hors Japon;Actions Asie hors Japon;Emerging;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;48.43;70.02;34.99;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-04-30;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013412012.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013412012;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PAASI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPAASI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PAASI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PAASI.PA;PAASI;XPAR
FR0011869312;Amundi PEA AsiePac MSCI ACAP ex Jpn ETFA;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Asie-Pacifique hors Japon;Actions Asie-Pacifique hors Japon;Japan;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011869312.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011869312;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PAEJ;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPAEJ/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PAEJ.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PAEJ.PA;PAEJ;XPAR
FR0011871078;Amundi PEA Chine MSCI Ch Scr UCITS ETF-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Chine;Actions Chine;China;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011871078.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011871078;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PASI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPASI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PASI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PASI.PA;PASI;XPAR
FR0011882364;Amundi PEA Eau (MSCI Water) ETF Capi;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Eau;Actions Secteur Eau;Other_or_Mixed;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011882364.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011882364;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;AWAT;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTAWAT/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;AWAT.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;AWAT.PA;AWAT;XPAR
FR0011440478;Amundi PEA Emerg EMEA MSCI ESG Tr UCITS ETFC;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Autres;Actions Secteur Autres;Emerging;ESG_Climate;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011440478.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011440478;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PLEM;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPLEM/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PLEM.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PLEM.PA;PLEM;XPAR
FR0013412020;Amundi PEA Emerg MSCI ESG Tr UCITS ETFC;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Marchés Emergents;Actions Marchés Emergents;Emerging;ESG_Climate;UNKNOWN;SYNTHETIC;;MISSING;;27.53;53.93;40.41;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-05-27;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013412020.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013412020;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PAEEM;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPAEEM/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PAEEM.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PAEEM.PA;PAEEM;XPAR
FR0013346681;Amundi PEA Euro Court Terme UCITS ETF;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Swap ESTR PEA;Swap ESTR PEA;Money_Market;Cash_MoneyMarket;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013346681.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013346681;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;OBLI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTOBLI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;OBLI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;OBLI.PA;OBLI;XPAR
FR0011869304;Amundi PEA Im Eurp FTSE EPRA/NAREIT ETFA;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Immobilier - Indirect Europe;Immobilier - Indirect Europe;Europe;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011869304.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011869304;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PMEH;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPMEH/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PMEH.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PMEH.PA;PMEH;XPAR
FR0011869320;Amundi PEA Inde (MSCI India) ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Inde;Actions Inde;India;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011869320.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011869320;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PINR;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPINR/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PINR.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PINR.PA;PINR;XPAR
FR0013411980;Amundi PEA Japon Topix ETF EUR Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Japon Grandes Cap.;Actions Japon Grandes Cap.;Japan;Blend_or_Broad;ACC;SYNTHETIC;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PTPXE;PTPXE.PA;XPAR;EUR;VERIFIED;0.2;170;;18.76;;justETF + Boursorama;https://www.justetf.com/fr-be/etf-profile.html?isin=FR0013411980;"Ticker, TER and risk from justETF; recent AUM and market data from Boursorama.";2026-08-06;FR0013411980;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PTPXE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPTPXE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PTPXE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PTPXE.PA;PTPXE;XPAR
FR0013411998;Amundi PEA Japon Topix ETF Hdg EUR;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Autres;Actions Secteur Autres;Japan;Blend_or_Broad;UNKNOWN;SYNTHETIC;;MISSING;;45.49;97.66;139.78;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-07;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PTPXH;PTPXH.PA;XPAR;EUR;VERIFIED;0.48;60;31;;;justETF + ETF Overlap;https://www.justetf.com/fr-be/etf-profile.html?isin=FR0013411998;Ticker, TER, AUM and holdings.;2026-08-06;FR0013411998;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PTPXH;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPTPXH/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PTPXH.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PTPXH.PA;PTPXH;XPAR
